Date,Location,Variant,Num Sequences,Num Sequences Total,Perc Sequences
6/8/2020,Zimbabwe,Alpha,0,41,0
6/22/2020,Argentina,Alpha,0,79,0
6/22/2020,Australia,Alpha,0,172,0
6/22/2020,Austria,Alpha,0,1,0
6/22/2020,Bahrain,Alpha,0,2,0
6/22/2020,Bangladesh,Alpha,0,111,0
6/22/2020,Belgium,Alpha,0,38,0
6/22/2020,Brazil,Alpha,0,179,0
6/22/2020,Cameroon,Alpha,0,4,0
6/22/2020,Canada,Alpha,0,203,0
6/22/2020,Chile,Alpha,0,8,0
6/22/2020,Colombia,Alpha,0,14,0
6/22/2020,Costa Rica,Alpha,0,15,0
6/22/2020,Cyprus,Alpha,0,11,0
6/22/2020,Czechia,Alpha,0,9,0
6/22/2020,Denmark,Alpha,0,169,0
6/22/2020,Djibouti,Alpha,0,13,0
6/22/2020,Ecuador,Alpha,0,3,0
6/22/2020,Egypt,Alpha,0,77,0
6/22/2020,Finland,Alpha,0,4,0
6/22/2020,France,Alpha,0,45,0
6/22/2020,Gambia,Alpha,0,5,0
6/22/2020,Georgia,Alpha,0,1,0
6/22/2020,Germany,Alpha,0,1528,0
6/22/2020,Ghana,Alpha,0,8,0
6/22/2020,Guatemala,Alpha,0,19,0
6/22/2020,Hong Kong,Alpha,0,5,0
6/22/2020,Hungary,Alpha,0,4,0
6/22/2020,India,Alpha,0,766,0
6/22/2020,Indonesia,Alpha,0,20,0
6/22/2020,Iran,Alpha,0,11,0
6/22/2020,Iraq,Alpha,0,18,0
6/22/2020,Ireland,Alpha,0,5,0
6/22/2020,Israel,Alpha,0,7,0
6/22/2020,Italy,Alpha,0,51,0
6/22/2020,Japan,Alpha,0,189,0
6/22/2020,Jordan,Alpha,0,1,0
6/22/2020,Kenya,Alpha,0,57,0
6/22/2020,Latvia,Alpha,0,5,0
6/22/2020,Luxembourg,Alpha,0,4,0
6/22/2020,Madagascar,Alpha,0,23,0
6/22/2020,Malaysia,Alpha,0,3,0
6/22/2020,Maldives,Alpha,0,1,0
6/22/2020,Mexico,Alpha,0,166,0
6/22/2020,Moldova,Alpha,0,4,0
6/22/2020,Morocco,Alpha,0,1,0
6/22/2020,Netherlands,Alpha,0,98,0
6/22/2020,New Zealand,Alpha,0,5,0
6/22/2020,Nigeria,Alpha,0,27,0
6/22/2020,North Macedonia,Alpha,0,18,0
6/22/2020,Norway,Alpha,0,31,0
6/22/2020,Oman,Alpha,0,11,0
6/22/2020,Pakistan,Alpha,0,8,0
6/22/2020,Paraguay,Alpha,0,1,0
6/22/2020,Peru,Alpha,0,92,0
6/22/2020,Philippines,Alpha,0,5,0
6/22/2020,Poland,Alpha,0,4,0
6/22/2020,Portugal,Alpha,0,37,0
6/22/2020,Qatar,Alpha,0,154,0
6/22/2020,Romania,Alpha,0,17,0
6/22/2020,Russia,Alpha,0,63,0
6/22/2020,Rwanda,Alpha,0,8,0
6/22/2020,Senegal,Alpha,0,62,0
6/22/2020,Serbia,Alpha,0,11,0
6/22/2020,Singapore,Alpha,0,48,0
6/22/2020,Slovenia,Alpha,0,11,0
6/22/2020,South Africa,Alpha,0,190,0
6/22/2020,South Korea,Alpha,0,108,0
6/22/2020,Spain,Alpha,0,73,0
6/22/2020,Sri Lanka,Alpha,0,1,0
6/22/2020,Suriname,Alpha,0,3,0
6/22/2020,Sweden,Alpha,0,36,0
6/22/2020,Switzerland,Alpha,0,25,0
6/22/2020,Trinidad and Tobago,Alpha,0,1,0
6/22/2020,Turkey,Alpha,0,21,0
6/22/2020,United Arab Emirates,Alpha,0,106,0
6/22/2020,United Kingdom,Alpha,0,4716,0
6/22/2020,United States,Alpha,0,6070,0
6/22/2020,Uruguay,Alpha,0,15,0
6/22/2020,Zambia,Alpha,0,25,0
7/6/2020,Angola,Alpha,0,3,0
7/6/2020,Argentina,Alpha,0,63,0
7/6/2020,Australia,Alpha,0,814,0
7/6/2020,Austria,Alpha,0,2,0
7/6/2020,Bahrain,Alpha,0,11,0
7/6/2020,Bangladesh,Alpha,0,175,0
7/6/2020,Belgium,Alpha,0,39,0
7/6/2020,Brazil,Alpha,0,296,0
7/6/2020,Canada,Alpha,0,107,0
7/6/2020,Chile,Alpha,0,61,0
7/6/2020,Colombia,Alpha,0,29,0
7/6/2020,Costa Rica,Alpha,0,19,0
7/6/2020,Cyprus,Alpha,0,2,0
7/6/2020,Denmark,Alpha,0,60,0
7/6/2020,Djibouti,Alpha,0,1,0
7/6/2020,Ecuador,Alpha,0,18,0
7/6/2020,Egypt,Alpha,0,128,0
7/6/2020,France,Alpha,0,30,0
7/6/2020,Gambia,Alpha,0,23,0
7/6/2020,Germany,Alpha,0,390,0
7/6/2020,Ghana,Alpha,0,1,0
7/6/2020,Guatemala,Alpha,0,11,0
7/6/2020,Hong Kong,Alpha,0,34,0
7/6/2020,Hungary,Alpha,0,3,0
7/6/2020,India,Alpha,0,276,0
7/6/2020,Indonesia,Alpha,0,16,0
7/6/2020,Iran,Alpha,0,6,0
7/6/2020,Iraq,Alpha,0,2,0
7/6/2020,Ireland,Alpha,0,9,0
7/6/2020,Israel,Alpha,0,16,0
7/6/2020,Italy,Alpha,0,109,0
7/6/2020,Japan,Alpha,0,386,0
7/6/2020,Jordan,Alpha,0,3,0
7/6/2020,Kenya,Alpha,0,89,0
7/6/2020,Latvia,Alpha,0,3,0
7/6/2020,Lebanon,Alpha,0,2,0
7/6/2020,Luxembourg,Alpha,0,20,0
7/6/2020,Madagascar,Alpha,0,31,0
7/6/2020,Mexico,Alpha,0,219,0
7/6/2020,Morocco,Alpha,0,2,0
7/6/2020,Netherlands,Alpha,0,91,0
7/6/2020,New Zealand,Alpha,0,3,0
7/6/2020,Nigeria,Alpha,0,28,0
7/6/2020,North Macedonia,Alpha,0,20,0
7/6/2020,Norway,Alpha,0,61,0
7/6/2020,Oman,Alpha,0,8,0
7/6/2020,Pakistan,Alpha,0,5,0
7/6/2020,Paraguay,Alpha,0,5,0
7/6/2020,Peru,Alpha,0,35,0
7/6/2020,Philippines,Alpha,0,9,0
7/6/2020,Portugal,Alpha,0,53,0
7/6/2020,Qatar,Alpha,0,97,0
7/6/2020,Romania,Alpha,0,10,0
7/6/2020,Russia,Alpha,0,37,0
7/6/2020,Senegal,Alpha,0,8,0
7/6/2020,Serbia,Alpha,0,13,0
7/6/2020,Seychelles,Alpha,0,2,0
7/6/2020,Singapore,Alpha,0,74,0
7/6/2020,Slovakia,Alpha,0,2,0
7/6/2020,Slovenia,Alpha,0,52,0
7/6/2020,South Africa,Alpha,0,290,0
7/6/2020,South Korea,Alpha,0,159,0
7/6/2020,Spain,Alpha,0,140,0
7/6/2020,Suriname,Alpha,0,33,0
7/6/2020,Sweden,Alpha,0,43,0
7/6/2020,Switzerland,Alpha,0,89,0
7/6/2020,Turkey,Alpha,0,20,0
7/6/2020,Uganda,Alpha,0,4,0
7/6/2020,Ukraine,Alpha,0,14,0
7/6/2020,United Arab Emirates,Alpha,0,151,0
7/6/2020,United Kingdom,Alpha,0,2286,0
7/6/2020,United States,Alpha,0,8371,0
7/6/2020,Uruguay,Alpha,0,13,0
7/6/2020,Zambia,Alpha,0,29,0
7/20/2020,Argentina,Alpha,0,113,0
7/20/2020,Australia,Alpha,0,2733,0
7/20/2020,Austria,Alpha,0,11,0
7/20/2020,Bangladesh,Alpha,0,139,0
7/20/2020,Belgium,Alpha,0,39,0
7/20/2020,Bosnia and Herzegovina,Alpha,0,1,0
7/20/2020,Brazil,Alpha,0,168,0
7/20/2020,Bulgaria,Alpha,0,1,0
7/20/2020,Canada,Alpha,0,204,0
7/20/2020,Chile,Alpha,0,35,0
7/20/2020,Colombia,Alpha,0,28,0
7/20/2020,Costa Rica,Alpha,0,22,0
7/20/2020,Cyprus,Alpha,0,3,0
7/20/2020,Czechia,Alpha,0,9,0
7/20/2020,Denmark,Alpha,0,100,0
7/20/2020,Djibouti,Alpha,0,2,0
7/20/2020,Ecuador,Alpha,0,3,0
7/20/2020,Egypt,Alpha,0,44,0
7/20/2020,France,Alpha,0,71,0
7/20/2020,Gambia,Alpha,0,4,0
7/20/2020,Germany,Alpha,0,103,0
7/20/2020,Ghana,Alpha,0,10,0
7/20/2020,Guatemala,Alpha,0,6,0
7/20/2020,Hong Kong,Alpha,0,234,0
7/20/2020,Hungary,Alpha,0,1,0
7/20/2020,India,Alpha,0,317,0
7/20/2020,Indonesia,Alpha,0,18,0
7/20/2020,Iran,Alpha,0,4,0
7/20/2020,Ireland,Alpha,0,32,0
7/20/2020,Israel,Alpha,0,6,0
7/20/2020,Italy,Alpha,0,33,0
7/20/2020,Japan,Alpha,0,779,0
7/20/2020,Kenya,Alpha,0,67,0
7/20/2020,Kosovo,Alpha,0,4,0
7/20/2020,Latvia,Alpha,0,29,0
7/20/2020,Luxembourg,Alpha,0,24,0
7/20/2020,Madagascar,Alpha,0,36,0
7/20/2020,Malaysia,Alpha,0,2,0
7/20/2020,Maldives,Alpha,0,2,0
7/20/2020,Mexico,Alpha,0,135,0
7/20/2020,Montenegro,Alpha,0,9,0
7/20/2020,Morocco,Alpha,0,19,0
7/20/2020,Mozambique,Alpha,0,7,0
7/20/2020,Netherlands,Alpha,0,67,0
7/20/2020,New Zealand,Alpha,0,3,0
7/20/2020,Nigeria,Alpha,0,48,0
7/20/2020,North Macedonia,Alpha,0,5,0
7/20/2020,Norway,Alpha,0,33,0
7/20/2020,Oman,Alpha,0,8,0
7/20/2020,Pakistan,Alpha,0,6,0
7/20/2020,Paraguay,Alpha,0,5,0
7/20/2020,Peru,Alpha,0,10,0
7/20/2020,Philippines,Alpha,0,4,0
7/20/2020,Portugal,Alpha,0,27,0
7/20/2020,Qatar,Alpha,0,61,0
7/20/2020,Romania,Alpha,0,23,0
7/20/2020,Russia,Alpha,0,77,0
7/20/2020,Rwanda,Alpha,0,4,0
7/20/2020,Senegal,Alpha,0,12,0
7/20/2020,Serbia,Alpha,0,27,0
7/20/2020,Singapore,Alpha,0,73,0
7/20/2020,Slovakia,Alpha,0,1,0
7/20/2020,Slovenia,Alpha,0,58,0
7/20/2020,South Africa,Alpha,0,470,0
7/20/2020,South Korea,Alpha,0,110,0
7/20/2020,Spain,Alpha,0,149,0
7/20/2020,Suriname,Alpha,0,24,0
7/20/2020,Sweden,Alpha,0,40,0
7/20/2020,Switzerland,Alpha,0,169,0
7/20/2020,Togo,Alpha,0,2,0
7/20/2020,Turkey,Alpha,0,1,0
7/20/2020,Uganda,Alpha,0,2,0
7/20/2020,Ukraine,Alpha,0,3,0
7/20/2020,United Arab Emirates,Alpha,0,4,0
7/20/2020,United Kingdom,Alpha,0,1088,0
7/20/2020,United States,Alpha,0,10122,0
7/20/2020,Uruguay,Alpha,0,12,0
7/20/2020,Zambia,Alpha,0,62,0
8/3/2020,Argentina,Alpha,0,103,0
8/3/2020,Australia,Alpha,0,4183,0
8/3/2020,Austria,Alpha,0,9,0
8/3/2020,Bahrain,Alpha,0,3,0
8/3/2020,Bangladesh,Alpha,0,66,0
8/3/2020,Belgium,Alpha,0,146,0
8/3/2020,Brazil,Alpha,0,224,0
8/3/2020,Bulgaria,Alpha,0,1,0
8/3/2020,Canada,Alpha,0,295,0
8/3/2020,Chile,Alpha,0,36,0
8/3/2020,Colombia,Alpha,0,8,0
8/3/2020,Costa Rica,Alpha,0,13,0
8/3/2020,Cyprus,Alpha,0,11,0
8/3/2020,Czechia,Alpha,0,24,0
8/3/2020,Denmark,Alpha,0,152,0
8/3/2020,Djibouti,Alpha,0,2,0
8/3/2020,Ecuador,Alpha,0,6,0
8/3/2020,Egypt,Alpha,0,41,0
8/3/2020,France,Alpha,0,140,0
8/3/2020,Gambia,Alpha,0,241,0
8/3/2020,Germany,Alpha,0,53,0
8/3/2020,Ghana,Alpha,0,43,0
3/8/2021,Mongolia,B.1.1.277,0,2,0
3/8/2021,Morocco,B.1.1.277,0,17,0
3/8/2021,Mozambique,B.1.1.277,0,22,0
3/8/2021,Netherlands,B.1.1.277,4,3167,0.13
3/8/2021,New Zealand,B.1.1.277,0,26,0
3/8/2021,Nigeria,B.1.1.277,0,111,0
3/8/2021,North Macedonia,B.1.1.277,0,15,0
3/8/2021,Oman,B.1.1.277,0,10,0
3/8/2021,Pakistan,B.1.1.277,0,7,0
3/8/2021,Papua New Guinea,B.1.1.277,0,190,0
3/8/2021,Paraguay,B.1.1.277,0,70,0
3/8/2021,Peru,B.1.1.277,0,155,0
3/8/2021,Philippines,B.1.1.277,0,303,0
3/8/2021,Poland,B.1.1.277,3,1485,0.2
3/8/2021,Portugal,B.1.1.277,0,735,0
3/8/2021,Qatar,B.1.1.277,0,90,0
3/8/2021,Romania,B.1.1.277,0,269,0
3/8/2021,Russia,B.1.1.277,0,196,0
3/8/2021,Rwanda,B.1.1.277,0,10,0
3/8/2021,Senegal,B.1.1.277,0,10,0
3/8/2021,Serbia,B.1.1.277,0,17,0
3/8/2021,Singapore,B.1.1.277,0,31,0
3/8/2021,Sint Maarten (Dutch part),B.1.1.277,0,5,0
3/8/2021,Slovakia,B.1.1.277,0,437,0
3/8/2021,Slovenia,B.1.1.277,0,1458,0
3/8/2021,South Africa,B.1.1.277,0,225,0
3/8/2021,South Korea,B.1.1.277,0,258,0
3/8/2021,Spain,B.1.1.277,0,2674,0
3/8/2021,Sri Lanka,B.1.1.277,0,24,0
3/8/2021,Suriname,B.1.1.277,0,31,0
3/8/2021,Sweden,B.1.1.277,0,11288,0
3/8/2021,Switzerland,B.1.1.277,0,1936,0
3/8/2021,Thailand,B.1.1.277,0,29,0
3/8/2021,Togo,B.1.1.277,0,36,0
3/8/2021,Trinidad and Tobago,B.1.1.277,0,2,0
3/8/2021,Turkey,B.1.1.277,0,1135,0
3/8/2021,Uganda,B.1.1.277,0,9,0
3/8/2021,Ukraine,B.1.1.277,0,26,0
3/8/2021,United Kingdom,B.1.1.277,0,30391,0
3/8/2021,United States,B.1.1.277,0,39935,0
3/8/2021,Uruguay,B.1.1.277,0,101,0
3/8/2021,Zambia,B.1.1.277,0,8,0
3/8/2021,Zimbabwe,B.1.1.277,0,8,0
3/22/2021,Angola,B.1.1.277,0,121,0
3/22/2021,Argentina,B.1.1.277,0,177,0
3/22/2021,Aruba,B.1.1.277,0,99,0
3/22/2021,Australia,B.1.1.277,0,122,0
3/22/2021,Austria,B.1.1.277,0,567,0
3/22/2021,Bahrain,B.1.1.277,0,7,0
3/22/2021,Bangladesh,B.1.1.277,0,156,0
3/22/2021,Belgium,B.1.1.277,0,2935,0
3/22/2021,Belize,B.1.1.277,0,2,0
3/22/2021,Bosnia and Herzegovina,B.1.1.277,0,9,0
3/22/2021,Botswana,B.1.1.277,0,64,0
3/22/2021,Brazil,B.1.1.277,0,1929,0
3/22/2021,Bulgaria,B.1.1.277,0,630,0
3/22/2021,Cambodia,B.1.1.277,0,13,0
3/22/2021,Cameroon,B.1.1.277,0,5,0
3/22/2021,Canada,B.1.1.277,0,7112,0
3/22/2021,Chile,B.1.1.277,0,140,0
3/22/2021,Colombia,B.1.1.277,0,79,0
3/22/2021,Costa Rica,B.1.1.277,0,80,0
3/22/2021,Croatia,B.1.1.277,0,626,0
3/22/2021,Curacao,B.1.1.277,0,55,0
3/22/2021,Czechia,B.1.1.277,0,556,0
3/22/2021,Denmark,B.1.1.277,0,6351,0
3/22/2021,Djibouti,B.1.1.277,0,26,0
3/22/2021,Dominican Republic,B.1.1.277,0,58,0
3/22/2021,Ecuador,B.1.1.277,0,17,0
3/22/2021,Egypt,B.1.1.277,0,12,0
3/22/2021,Estonia,B.1.1.277,0,1018,0
3/22/2021,Ethiopia,B.1.1.277,0,4,0
3/22/2021,Fiji,B.1.1.277,0,1,0
3/22/2021,Finland,B.1.1.277,0,1715,0
3/22/2021,France,B.1.1.277,0,6421,0
3/22/2021,Gambia,B.1.1.277,0,43,0
3/22/2021,Georgia,B.1.1.277,0,6,0
3/22/2021,Germany,B.1.1.277,0,14479,0
3/22/2021,Ghana,B.1.1.277,0,61,0
3/22/2021,Greece,B.1.1.277,0,1040,0
3/22/2021,Guatemala,B.1.1.277,0,14,0
3/22/2021,Hong Kong,B.1.1.277,0,139,0
3/22/2021,Iceland,B.1.1.277,0,54,0
3/22/2021,India,B.1.1.277,0,3761,0
3/22/2021,Indonesia,B.1.1.277,0,252,0
3/22/2021,Iraq,B.1.1.277,0,5,0
3/22/2021,Ireland,B.1.1.277,0,1718,0
3/22/2021,Israel,B.1.1.277,0,925,0
3/22/2021,Italy,B.1.1.277,0,5646,0
3/22/2021,Jamaica,B.1.1.277,0,1,0
3/22/2021,Japan,B.1.1.277,0,2208,0
3/22/2021,Jordan,B.1.1.277,0,29,0
3/22/2021,Kazakhstan,B.1.1.277,0,39,0
3/22/2021,Kenya,B.1.1.277,0,261,0
3/22/2021,Latvia,B.1.1.277,0,991,0
3/22/2021,Lebanon,B.1.1.277,0,130,0
3/22/2021,Lithuania,B.1.1.277,0,1395,0
3/22/2021,Luxembourg,B.1.1.277,0,683,0
3/22/2021,Madagascar,B.1.1.277,0,39,0
3/22/2021,Malawi,B.1.1.277,0,23,0
3/22/2021,Malaysia,B.1.1.277,0,64,0
3/22/2021,Maldives,B.1.1.277,0,2,0
3/22/2021,Mauritius,B.1.1.277,0,89,0
3/22/2021,Mexico,B.1.1.277,0,1130,0
3/22/2021,Moldova,B.1.1.277,0,2,0
3/22/2021,Mongolia,B.1.1.277,0,7,0
3/22/2021,Morocco,B.1.1.277,0,24,0
3/22/2021,Mozambique,B.1.1.277,0,83,0
3/22/2021,Netherlands,B.1.1.277,2,4040,0.05
3/22/2021,New Zealand,B.1.1.277,0,28,0
3/22/2021,Nigeria,B.1.1.277,0,45,0
3/22/2021,North Macedonia,B.1.1.277,0,26,0
3/22/2021,Oman,B.1.1.277,0,7,0
3/22/2021,Pakistan,B.1.1.277,0,31,0
3/22/2021,Papua New Guinea,B.1.1.277,0,368,0
3/22/2021,Paraguay,B.1.1.277,0,55,0
3/22/2021,Peru,B.1.1.277,0,238,0
3/22/2021,Philippines,B.1.1.277,0,780,0
3/22/2021,Poland,B.1.1.277,1,2146,0.05
3/22/2021,Portugal,B.1.1.277,0,443,0
3/22/2021,Qatar,B.1.1.277,0,121,0
3/22/2021,Romania,B.1.1.277,0,260,0
3/22/2021,Russia,B.1.1.277,0,263,0
3/22/2021,Rwanda,B.1.1.277,0,4,0
3/22/2021,Senegal,B.1.1.277,0,5,0
3/22/2021,Serbia,B.1.1.277,0,11,0
3/22/2021,Singapore,B.1.1.277,0,45,0
3/22/2021,Sint Maarten (Dutch part),B.1.1.277,0,7,0
3/22/2021,Slovakia,B.1.1.277,0,583,0
3/22/2021,Slovenia,B.1.1.277,0,1303,0
3/22/2021,South Africa,B.1.1.277,0,448,0
3/22/2021,South Korea,B.1.1.277,0,271,0
3/22/2021,Spain,B.1.1.277,0,2431,0
3/22/2021,Sri Lanka,B.1.1.277,0,48,0
3/22/2021,Suriname,B.1.1.277,0,13,0
3/22/2021,Sweden,B.1.1.277,0,13397,0
3/22/2021,Switzerland,B.1.1.277,0,2524,0
3/22/2021,Thailand,B.1.1.277,0,33,0
3/22/2021,Togo,B.1.1.277,0,12,0
3/22/2021,Trinidad and Tobago,B.1.1.277,0,6,0
3/22/2021,Turkey,B.1.1.277,0,978,0
3/22/2021,Uganda,B.1.1.277,0,10,0
3/22/2021,Ukraine,B.1.1.277,0,36,0
3/22/2021,United Kingdom,B.1.1.277,0,35371,0
3/22/2021,United States,B.1.1.277,0,52615,0
3/22/2021,Uruguay,B.1.1.277,0,57,0
3/22/2021,Zambia,B.1.1.277,0,5,0
4/5/2021,Angola,B.1.1.277,0,137,0
4/5/2021,Argentina,B.1.1.277,0,196,0
4/5/2021,Aruba,B.1.1.277,0,92,0
4/5/2021,Australia,B.1.1.277,0,123,0
4/5/2021,Austria,B.1.1.277,0,291,0
4/5/2021,Bahrain,B.1.1.277,0,2,0
4/5/2021,Bangladesh,B.1.1.277,0,87,0
4/5/2021,Belgium,B.1.1.277,0,3438,0
4/5/2021,Benin,B.1.1.277,0,176,0
4/5/2021,Bosnia and Herzegovina,B.1.1.277,0,3,0
4/5/2021,Botswana,B.1.1.277,0,7,0
4/5/2021,Brazil,B.1.1.277,0,2797,0
4/5/2021,Bulgaria,B.1.1.277,0,557,0
4/5/2021,Cambodia,B.1.1.277,0,3,0
4/5/2021,Canada,B.1.1.277,0,9805,0
4/5/2021,Chile,B.1.1.277,0,266,0
4/5/2021,Colombia,B.1.1.277,0,160,0
4/5/2021,Costa Rica,B.1.1.277,0,58,0
4/5/2021,Croatia,B.1.1.277,0,749,0
4/5/2021,Curacao,B.1.1.277,0,57,0
4/5/2021,Czechia,B.1.1.277,0,374,0
4/5/2021,Denmark,B.1.1.277,0,7193,0
4/5/2021,Djibouti,B.1.1.277,0,64,0
4/5/2021,Dominican Republic,B.1.1.277,0,13,0
4/5/2021,Ecuador,B.1.1.277,0,23,0
4/5/2021,Egypt,B.1.1.277,0,74,0
4/5/2021,Estonia,B.1.1.277,0,1121,0
4/5/2021,Ethiopia,B.1.1.277,0,6,0
4/5/2021,Finland,B.1.1.277,0,987,0
4/5/2021,France,B.1.1.277,0,6026,0
4/5/2021,Gambia,B.1.1.277,0,14,0
4/5/2021,Georgia,B.1.1.277,0,4,0
4/5/2021,Germany,B.1.1.277,0,16353,0
4/5/2021,Ghana,B.1.1.277,0,46,0
4/5/2021,Greece,B.1.1.277,0,338,0
4/5/2021,Guatemala,B.1.1.277,0,9,0
4/5/2021,Hong Kong,B.1.1.277,0,43,0
4/5/2021,Iceland,B.1.1.277,0,103,0
4/5/2021,India,B.1.1.277,0,4734,0
4/5/2021,Indonesia,B.1.1.277,0,175,0
4/5/2021,Iran,B.1.1.277,0,17,0
4/5/2021,Iraq,B.1.1.277,0,5,0
4/5/2021,Ireland,B.1.1.277,0,1383,0
4/5/2021,Israel,B.1.1.277,0,830,0
4/5/2021,Italy,B.1.1.277,0,3420,0
4/5/2021,Jamaica,B.1.1.277,0,9,0
4/5/2021,Japan,B.1.1.277,0,4081,0
4/5/2021,Jordan,B.1.1.277,0,13,0
4/5/2021,Kazakhstan,B.1.1.277,0,59,0
4/5/2021,Kenya,B.1.1.277,0,169,0
4/5/2021,Latvia,B.1.1.277,0,458,0
4/5/2021,Lebanon,B.1.1.277,0,117,0
4/5/2021,Liechtenstein,B.1.1.277,0,1,0
4/5/2021,Lithuania,B.1.1.277,0,1624,0
4/5/2021,Luxembourg,B.1.1.277,0,948,0
4/5/2021,Madagascar,B.1.1.277,0,52,0
4/5/2021,Malawi,B.1.1.277,0,6,0
4/5/2021,Malaysia,B.1.1.277,0,110,0
4/5/2021,Maldives,B.1.1.277,0,3,0
4/5/2021,Malta,B.1.1.277,0,38,0
4/5/2021,Mauritius,B.1.1.277,0,10,0
4/5/2021,Mexico,B.1.1.277,0,1011,0
4/5/2021,Moldova,B.1.1.277,0,5,0
4/5/2021,Morocco,B.1.1.277,0,18,0
4/5/2021,Mozambique,B.1.1.277,0,11,0
4/5/2021,Netherlands,B.1.1.277,0,3860,0
4/5/2021,New Zealand,B.1.1.277,0,29,0
4/5/2021,Nigeria,B.1.1.277,0,18,0
4/5/2021,North Macedonia,B.1.1.277,0,36,0
4/5/2021,Oman,B.1.1.277,0,11,0
4/5/2021,Pakistan,B.1.1.277,0,6,0
4/5/2021,Papua New Guinea,B.1.1.277,0,598,0
4/5/2021,Paraguay,B.1.1.277,0,14,0
4/5/2021,Peru,B.1.1.277,0,190,0
4/5/2021,Philippines,B.1.1.277,0,1016,0
4/5/2021,Poland,B.1.1.277,0,1803,0
4/5/2021,Portugal,B.1.1.277,0,70,0
4/5/2021,Qatar,B.1.1.277,0,71,0
4/5/2021,Romania,B.1.1.277,0,297,0
4/5/2021,Russia,B.1.1.277,0,220,0
4/5/2021,Rwanda,B.1.1.277,0,21,0
4/5/2021,Senegal,B.1.1.277,0,17,0
4/5/2021,Serbia,B.1.1.277,0,1,0
4/5/2021,Singapore,B.1.1.277,0,164,0
4/5/2021,Sint Maarten (Dutch part),B.1.1.277,0,40,0
4/5/2021,Slovakia,B.1.1.277,0,660,0
4/5/2021,Slovenia,B.1.1.277,0,1656,0
4/5/2021,South Africa,B.1.1.277,0,324,0
4/5/2021,South Korea,B.1.1.277,0,324,0
4/5/2021,Spain,B.1.1.277,0,2788,0
4/5/2021,Sri Lanka,B.1.1.277,0,12,0
4/5/2021,Suriname,B.1.1.277,0,57,0
4/5/2021,Sweden,B.1.1.277,0,10365,0
4/5/2021,Switzerland,B.1.1.277,0,2521,0
4/5/2021,Thailand,B.1.1.277,0,29,0
4/5/2021,Togo,B.1.1.277,0,8,0
4/5/2021,Trinidad and Tobago,B.1.1.277,0,8,0
4/5/2021,Turkey,B.1.1.277,0,1375,0
4/5/2021,Uganda,B.1.1.277,0,26,0
4/5/2021,Ukraine,B.1.1.277,0,2,0
4/5/2021,United Kingdom,B.1.1.277,0,29673,0
4/5/2021,United States,B.1.1.277,0,68922,0
4/5/2021,Uruguay,B.1.1.277,0,70,0
4/5/2021,Zambia,B.1.1.277,0,9,0
4/19/2021,Angola,B.1.1.277,0,83,0
4/19/2021,Argentina,B.1.1.277,0,298,0
4/19/2021,Aruba,B.1.1.277,0,145,0
4/19/2021,Australia,B.1.1.277,0,157,0
4/19/2021,Austria,B.1.1.277,0,353,0
4/19/2021,Bahrain,B.1.1.277,0,42,0
4/19/2021,Bangladesh,B.1.1.277,0,131,0
4/19/2021,Belgium,B.1.1.277,0,2911,0
4/19/2021,Belize,B.1.1.277,0,3,0
4/19/2021,Benin,B.1.1.277,0,8,0
4/19/2021,Bosnia and Herzegovina,B.1.1.277,0,17,0
4/19/2021,Brazil,B.1.1.277,0,3791,0
4/19/2021,Bulgaria,B.1.1.277,0,371,0
4/19/2021,Cambodia,B.1.1.277,0,39,0
4/19/2021,Cameroon,B.1.1.277,0,7,0
4/19/2021,Canada,B.1.1.277,0,10654,0
4/19/2021,Chile,B.1.1.277,0,359,0
4/19/2021,Colombia,B.1.1.277,0,803,0
4/19/2021,Costa Rica,B.1.1.277,0,71,0
4/19/2021,Croatia,B.1.1.277,0,375,0
4/19/2021,Curacao,B.1.1.277,0,61,0
4/19/2021,Czechia,B.1.1.277,1,635,0.16
4/19/2021,Denmark,B.1.1.277,0,7082,0
4/19/2021,Djibouti,B.1.1.277,0,37,0
4/19/2021,Dominican Republic,B.1.1.277,0,17,0
4/19/2021,Ecuador,B.1.1.277,0,57,0
4/19/2021,Egypt,B.1.1.277,0,10,0
4/19/2021,Estonia,B.1.1.277,0,368,0
4/19/2021,Ethiopia,B.1.1.277,0,1,0
4/19/2021,Fiji,B.1.1.277,0,7,0
4/19/2021,Finland,B.1.1.277,0,702,0
4/19/2021,France,B.1.1.277,0,5009,0
4/19/2021,Gambia,B.1.1.277,0,5,0
4/19/2021,Georgia,B.1.1.277,0,1,0
4/19/2021,Germany,B.1.1.277,0,19363,0
4/19/2021,Ghana,B.1.1.277,0,96,0
4/19/2021,Greece,B.1.1.277,0,609,0
4/19/2021,Guatemala,B.1.1.277,0,27,0
4/19/2021,Hong Kong,B.1.1.277,0,77,0
4/19/2021,Iceland,B.1.1.277,0,88,0
4/19/2021,India,B.1.1.277,0,7463,0
4/19/2021,Indonesia,B.1.1.277,0,183,0
4/19/2021,Iran,B.1.1.277,0,22,0
4/19/2021,Iraq,B.1.1.277,0,2,0
4/19/2021,Ireland,B.1.1.277,0,1464,0
4/19/2021,Israel,B.1.1.277,0,482,0
4/19/2021,Italy,B.1.1.277,0,3809,0
4/19/2021,Jamaica,B.1.1.277,0,10,0
4/19/2021,Japan,B.1.1.277,0,5582,0
4/19/2021,Jordan,B.1.1.277,0,19,0
